date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI,Location,Urban/Rural,year,month,day,weekday,AQI_lag_1,AQI_lag_7,AQI_lag_14,AQI_lag_30,AQI_7day_avg,AQI_30day_avg
2023-04-25,26.814642857142843,15.73857142857142,157.470238095238,0.9349999999999996,0.4402380952380949,51.079761904761874,26,27,8,51,1,1,51,Koonimedu,Rural,2023,4,25,1,65.0,84.0,63.0,38.0,80.71428571428571,74.2
2023-04-26,41.74595238095235,24.3545238095238,200.11071428571407,2.093095238095237,1.5284523809523802,75.70119047619043,41,42,10,76,2,3,76,Koonimedu,Rural,2023,4,26,2,51.0,91.0,56.0,52.0,78.57142857142857,75.0
2023-04-27,37.192142857142834,21.675119047619035,199.9166666666665,1.2288095238095231,0.8173809523809519,62.67380952380949,36,37,10,63,1,2,63,Koonimedu,Rural,2023,4,27,3,76.0,102.0,65.0,57.0,73.0,75.2
2023-04-28,22.690714285714275,13.734285714285706,175.4845238095237,1.0554761904761898,0.627380952380952,45.37499999999997,23,23,9,45,1,1,45,Koonimedu,Rural,2023,4,28,4,63.0,92.0,78.0,64.0,66.28571428571429,74.56666666666666
2023-04-29,21.81761904761904,13.274999999999991,180.92738095238084,0.8988095238095233,0.4032142857142854,53.798809523809496,22,22,9,54,1,1,54,Koonimedu,Rural,2023,4,29,5,45.0,75.0,99.0,56.0,63.285714285714285,74.5
2023-04-30,15.009999999999993,9.019642857142852,154.91547619047608,3.449999999999998,1.8802380952380944,54.59523809523807,15,15,8,55,2,4,55,Koonimedu,Rural,2023,4,30,6,54.0,89.0,125.0,63.0,58.42857142857143,74.23333333333333
2023-05-01,15.07607142857142,9.266428571428566,138.93809523809514,2.705357142857141,4.696904761904759,58.19285714285712,15,15,7,58,6,3,58,Koonimedu,Rural,2023,5,1,0,55.0,65.0,128.0,43.0,57.42857142857143,74.73333333333333
2023-05-02,13.558690476190469,8.566071428571425,164.45357142857134,4.714206349206346,3.508531746031744,53.87261904761902,14,14,8,54,4,6,54,Koonimedu,Rural,2023,5,2,1,58.0,51.0,84.0,107.0,57.857142857142854,72.96666666666667
2023-05-03,26.493809523809507,17.85499999999999,232.8595238095237,9.130833333333328,12.739325396825388,73.37023809523805,30,26,12,73,16,11,73,Koonimedu,Rural,2023,5,3,2,54.0,76.0,91.0,82.0,57.42857142857143,72.66666666666667
2023-05-04,26.940595238095224,17.6895238095238,200.96309523809512,5.109603174603172,10.984603174603167,76.62380952380948,29,27,10,77,14,6,77,Koonimedu,Rural,2023,5,4,3,73.0,63.0,102.0,81.0,59.42857142857143,72.53333333333333
2023-05-05,63.2358333333333,42.48249999999998,317.1333333333332,7.33396825396825,16.226984126984117,84.08571428571425,71,63,16,84,20,9,84,Koonimedu,Rural,2023,5,5,4,77.0,45.0,92.0,61.0,65.0,73.3
2023-05-06,57.43726190476188,38.50408730158728,291.99880952380937,7.550793650793646,14.736031746031736,98.81904761904757,64,57,15,99,18,9,99,Koonimedu,Rural,2023,5,6,5,84.0,54.0,75.0,55.0,71.42857142857143,74.76666666666667
2023-05-07,58.89678571428568,41.00214285714284,307.1833333333332,8.651428571428566,18.419007936507924,76.49285714285709,68,59,15,76,23,11,76,Koonimedu,Rural,2023,5,7,6,99.0,55.0,89.0,45.0,74.42857142857143,75.8
2023-05-08,56.05154761904759,37.09591269841268,291.51904761904746,7.256031746031741,15.601468253968244,119.44523809523804,62,56,15,129,20,9,129,Koonimedu,Rural,2023,5,8,0,76.0,58.0,65.0,61.0,84.57142857142857,78.06666666666666
2023-05-09,57.18178571428568,37.88857142857141,256.9761904761903,6.1706746031746,14.075674603174596,112.83571428571422,63,57,13,119,18,8,119,Koonimedu,Rural,2023,5,9,1,129.0,54.0,51.0,70.0,93.85714285714286,79.7
2023-05-10,62.11678571428568,40.966706349206326,276.9345238095236,7.489722222222217,15.74499999999999,114.50357142857136,68,62,14,121,20,9,121,Koonimedu,Rural,2023,5,10,2,119.0,73.0,76.0,66.0,100.71428571428571,81.53333333333333
2023-05-11,59.58825396825393,40.88119047619045,325.9571428571427,7.895238095238091,16.43563492063491,96.78928571428564,68,60,16,97,21,10,97,Koonimedu,Rural,2023,5,11,3,121.0,77.0,63.0,63.0,103.57142857142857,82.66666666666667
2023-05-12,40.77877655135263,26.556886367294368,236.95931552777407,9.691500041552391,17.61146740581305,75.41560395615754,44,41,12,75,22,12,75,Koonimedu,Rural,2023,5,12,4,97.0,84.0,45.0,56.0,102.28571428571429,83.3
2023-05-13,54.85670634920632,35.94182539682537,316.6702380952379,8.921626984126979,16.50642857142856,70.25952380952377,60,55,16,70,21,11,70,Koonimedu,Rural,2023,5,13,5,75.0,99.0,54.0,65.0,98.14285714285714,83.46666666666667
2023-05-14,47.7522222222222,31.494404761904747,269.4190476190475,10.82539682539682,18.97456349206348,77.99007936507932,52,48,13,78,24,14,78,Koonimedu,Rural,2023,5,14,6,70.0,76.0,55.0,78.0,98.42857142857143,83.46666666666667
2023-05-15,45.04369047619045,29.59575396825395,257.53928571428554,9.874166666666662,17.839484126984114,84.55476190476186,49,45,13,85,22,12,85,Koonimedu,Rural,2023,5,15,0,78.0,129.0,58.0,99.0,92.14285714285714,83.0
2023-05-16,44.13543650793648,28.37226190476189,262.20357142857125,9.360198412698407,15.025555555555547,91.2194444444444,47,44,13,91,19,12,91,Koonimedu,Rural,2023,5,16,1,85.0,119.0,54.0,125.0,88.14285714285714,81.86666666666666
2023-05-17,41.31619047619045,25.44190476190475,212.95476190476177,6.937857142857138,10.621428571428565,104.84999999999997,42,41,11,107,13,9,107,Koonimedu,Rural,2023,5,17,2,91.0,121.0,73.0,128.0,86.14285714285714,81.16666666666667
2023-05-18,35.35785714285712,21.17630952380951,181.83333333333323,7.849166666666662,11.490317460317454,83.18452380952375,35,35,9,83,14,10,83,Koonimedu,Rural,2023,5,18,3,107.0,97.0,77.0,84.0,84.14285714285714,81.13333333333334
2023-05-19,41.05261904761903,25.460992063492046,179.11785714285702,8.060198412698407,14.5779365079365,88.39246031746028,42,41,9,88,18,10,88,Koonimedu,Rural,2023,5,19,4,83.0,75.0,84.0,91.0,86.0,81.03333333333333
2023-05-20,40.147976190476165,25.1317857142857,214.04404761904752,8.78460317460317,12.462777777777768,95.59880952380946,42,40,11,96,16,11,96,Koonimedu,Rural,2023,5,20,5,88.0,70.0,99.0,102.0,89.71428571428571,80.83333333333333
2023-05-21,34.728095238095214,20.851190476190464,187.7749999999999,7.667698412698408,14.517976190476183,92.72499999999997,35,35,9,93,18,10,93,Koonimedu,Rural,2023,5,21,6,96.0,78.0,76.0,92.0,91.85714285714286,80.86666666666666
2023-05-22,33.412619047619025,20.311071428571417,178.77619047619035,7.900198412698408,12.689325396825389,85.83571428571423,34,33,9,86,16,10,86,Koonimedu,Rural,2023,5,22,0,93.0,85.0,129.0,75.0,92.0,81.23333333333333
2023-05-23,29.885952380952364,18.73357142857142,180.29761904761887,8.577777777777772,13.459126984126977,79.10119047619044,31,30,9,79,17,11,79,Koonimedu,Rural,2023,5,23,1,86.0,91.0,119.0,89.0,90.28571428571429,80.9
2023-05-24,32.02059523809522,20.197499999999987,184.2916666666665,9.622063492063488,13.462857142857134,76.37499999999996,34,32,9,76,17,12,76,Koonimedu,Rural,2023,5,24,2,79.0,107.0,121.0,65.0,85.85714285714286,81.26666666666667
2023-05-25,42.36436507936506,27.802857142857125,261.7392857142856,9.669484126984122,13.68936507936507,91.17936507936504,46,42,13,91,17,12,91,Koonimedu,Rural,2023,5,25,3,76.0,83.0,97.0,51.0,87.0,82.6
2023-05-26,60.82999999999996,40.50273809523807,309.2571428571427,7.104563492063488,17.40388888888888,85.85119047619042,68,61,15,86,22,9,86,Koonimedu,Rural,2023,5,26,4,91.0,88.0,75.0,76.0,86.71428571428571,82.93333333333334
2023-05-27,49.56416666666664,33.09321428571427,292.0583333333332,10.560595238095232,19.94249999999999,85.64563492063486,55,50,15,86,25,13,86,Koonimedu,Rural,2023,5,27,5,86.0,96.0,70.0,63.0,85.28571428571429,83.7
2023-05-28,54.30861111111108,36.37567460317458,291.3607142857141,8.845833333333328,17.56559523809523,86.38095238095234,61,54,15,86,22,11,86,Koonimedu,Rural,2023,5,28,6,86.0,93.0,78.0,45.0,84.28571428571429,85.06666666666666
2023-05-29,48.37464285714282,30.136785714285697,237.15476190476176,8.89837301587301,12.142896825396818,98.2603174603174,50,48,12,98,15,11,98,Koonimedu,Rural,2023,5,29,0,86.0,86.0,85.0,54.0,86.0,86.53333333333333
2023-05-30,36.319880952380935,21.741071428571416,187.96666666666653,6.809642857142854,11.75198412698412,75.94404761904757,36,36,9,76,15,9,76,Koonimedu,Rural,2023,5,30,1,98.0,79.0,91.0,55.0,85.57142857142857,87.23333333333333
2023-05-31,49.35785714285712,31.05714285714284,216.74285714285705,8.030912698412694,15.2445238095238,91.7130952380952,52,49,11,92,19,10,92,Koonimedu,Rural,2023,5,31,2,76.0,76.0,107.0,58.0,87.85714285714286,88.36666666666666
2023-06-01,46.76293650793648,30.699999999999985,251.57857142857128,8.205317460317454,13.027182539682531,96.75317460317456,51,47,13,97,16,10,97,Koonimedu,Rural,2023,6,1,3,92.0,91.0,83.0,54.0,88.71428571428571,89.8
2023-06-02,56.78325396825394,37.67527777777776,282.1976190476189,9.504880952380947,18.833333333333325,97.11904761904756,63,57,14,97,24,12,97,Koonimedu,Rural,2023,6,2,4,97.0,86.0,88.0,73.0,90.28571428571429,90.6
2023-06-03,47.43928571428569,31.24051587301585,263.9785714285713,10.332103174603168,17.570595238095226,78.94484126984123,52,47,13,79,22,13,79,Koonimedu,Rural,2023,6,3,5,97.0,86.0,96.0,77.0,89.28571428571429,90.66666666666667
2023-06-04,53.13444444444442,34.888809523809506,298.8821428571427,10.5363492063492,19.611150793650783,87.97301587301581,58,53,15,88,25,13,88,Koonimedu,Rural,2023,6,4,6,79.0,86.0,93.0,84.0,89.57142857142857,90.8
2023-06-05,55.32321428571425,36.59499999999998,276.8488095238094,7.766428571428566,18.10623015873015,86.46388888888885,61,55,14,86,23,10,86,Koonimedu,Rural,2023,6,5,0,88.0,98.0,86.0,99.0,87.85714285714286,90.36666666666666
2023-06-06,44.61202380952378,28.79575396825395,254.08452380952363,10.580952380952374,16.24249999999999,83.41388888888885,48,45,13,83,20,13,83,Koonimedu,Rural,2023,6,6,1,86.0,76.0,79.0,76.0,88.85714285714286,90.6
2023-06-07,49.900952380952354,32.82964285714284,253.492857142857,8.827103174603169,15.830674603174591,78.74999999999996,55,50,13,79,20,11,79,Koonimedu,Rural,2023,6,7,2,83.0,92.0,76.0,129.0,87.0,88.93333333333334
2023-06-08,38.44365079365077,25.31869047619045,215.71309523809512,10.94055555555555,19.08289682539681,68.29642857142854,42,38,11,68,24,14,68,Koonimedu,Rural,2023,6,8,3,79.0,97.0,91.0,119.0,82.85714285714286,87.23333333333333
2023-06-09,42.3153968253968,27.927936507936494,206.81785714285704,10.790992063492055,18.11226190476189,75.39166666666662,47,42,10,75,23,13,75,Koonimedu,Rural,2023,6,9,4,68.0,97.0,86.0,121.0,79.71428571428571,85.7
2023-06-10,37.05761904761903,24.8742857142857,214.04047619047608,9.319246031746028,16.229682539682532,69.14166666666662,41,37,11,69,20,12,69,Koonimedu,Rural,2023,6,10,5,75.0,79.0,86.0,97.0,78.28571428571429,84.76666666666667
2023-06-11,39.6951984126984,26.22071428571427,227.8797619047617,11.423293650793644,17.063531746031735,69.69523809523805,44,40,11,70,21,14,70,Koonimedu,Rural,2023,6,11,6,69.0,88.0,86.0,75.0,75.71428571428571,84.6
2023-06-12,39.57523809523807,25.69535714285713,213.4166666666665,10.41071428571428,16.47686507936507,67.76904761904758,43,40,11,68,21,13,68,Koonimedu,Rural,2023,6,12,0,70.0,86.0,98.0,70.0,73.14285714285714,84.53333333333333
2023-06-13,44.24757936507934,28.690555555555537,211.69285714285704,10.125555555555549,15.115992063492053,72.9583333333333,48,44,11,73,19,13,73,Koonimedu,Rural,2023,6,13,1,68.0,83.0,76.0,78.0,71.71428571428571,84.36666666666666
2023-06-14,49.27753968253965,30.931428571428555,200.12738095238083,9.518809523809518,18.82873015873015,89.09999999999995,52,49,10,89,24,12,89,Koonimedu,Rural,2023,6,14,2,73.0,79.0,92.0,85.0,73.14285714285714,84.5
2023-06-15,41.7035714285714,24.86103174603173,195.67738095238084,10.40944444444444,16.54238095238094,77.90833333333329,41,42,10,78,21,13,78,Koonimedu,Rural,2023,6,15,3,89.0,68.0,97.0,91.0,74.57142857142857,84.06666666666666
2023-06-16,40.15202380952379,25.60575396825396,215.39404761904748,10.196746031746024,17.23968253968253,88.58928571428567,43,40,11,89,22,13,89,Koonimedu,Rural,2023,6,16,4,78.0,75.0,97.0,107.0,76.57142857142857,83.46666666666667
2023-06-17,40.81785714285712,24.561587301587284,202.0333333333332,10.603809523809517,17.408373015873007,48.32499999999997,41,41,10,48,22,13,48,Koonimedu,Rural,2023,6,17,5,89.0,69.0,79.0,83.0,73.57142857142857,82.3
2023-06-18,36.194166666666646,22.8245238095238,216.8797619047618,12.16432539682539,18.20472222222221,39.19999999999998,38,36,11,39,23,15,39,Koonimedu,Rural,2023,6,18,6,48.0,70.0,88.0,88.0,69.14285714285714,80.66666666666667
2023-06-19,29.71249999999998,19.43380952380951,194.15119047619035,8.64115079365079,14.669166666666657,59.895238095238064,32,30,10,60,18,11,60,Koonimedu,Rural,2023,6,19,0,39.0,68.0,86.0,96.0,68.0,79.46666666666667
2023-06-20,45.37571428571426,30.37761904761903,258.42261904761887,6.672182539682535,16.19313492063491,49.37261904761902,51,45,13,49,20,8,51,Koonimedu,Rural,2023,6,20,1,60.0,73.0,83.0,93.0,64.85714285714286,78.06666666666666
2023-06-21,52.41190476190473,33.932857142857124,255.615476190476,7.573293650793647,15.915436507936498,68.28214285714282,57,52,13,68,20,9,68,Koonimedu,Rural,2023,6,21,2,51.0,89.0,79.0,86.0,61.857142857142854,77.46666666666667
2023-06-22,59.91460317460314,38.87190476190474,279.9345238095237,8.725476190476185,17.955595238095228,80.24047619047614,65,60,14,80,22,11,80,Koonimedu,Rural,2023,6,22,3,68.0,78.0,68.0,79.0,62.142857142857146,77.5
2023-06-23,46.98833333333331,29.98043650793649,233.7857142857141,10.66603174603174,18.56587301587301,68.51428571428568,50,47,12,69,23,13,69,Koonimedu,Rural,2023,6,23,4,80.0,89.0,75.0,76.0,59.285714285714285,77.26666666666667
2023-06-24,49.422619047619015,30.827420634920617,233.84999999999988,9.371626984126978,16.075873015873004,55.36904761904759,51,49,12,55,20,12,55,Koonimedu,Rural,2023,6,24,5,69.0,48.0,69.0,91.0,60.285714285714285,76.06666666666666
2023-06-25,43.825833333333314,25.66238095238094,201.18095238095225,11.100753968253962,17.1845238095238,75.21309523809519,43,44,10,75,21,14,75,Koonimedu,Rural,2023,6,25,6,55.0,39.0,70.0,86.0,65.42857142857143,75.7
2023-06-26,37.85642857142855,24.074999999999985,212.00238095238083,10.543253968253962,15.704603174603164,60.94404761904758,40,38,11,61,20,13,61,Koonimedu,Rural,2023,6,26,0,75.0,60.0,68.0,86.0,65.57142857142857,74.86666666666666
2023-06-27,34.16773809523807,21.82285714285713,233.49047619047607,10.854444444444438,14.123412698412691,64.08214285714281,36,34,12,64,18,14,64,Koonimedu,Rural,2023,6,27,1,61.0,51.0,73.0,86.0,67.42857142857143,74.13333333333334
2023-06-28,21.019166666666653,13.133928571428562,194.4880952380951,6.737023809523805,10.037380952380946,84.38809523809519,22,21,10,84,13,8,84,Koonimedu,Rural,2023,6,28,2,64.0,68.0,89.0,98.0,69.71428571428571,73.66666666666667
2023-06-29,25.6442857142857,16.14749999999999,214.7833333333332,7.237619047619044,10.166071428571422,89.34999999999995,27,26,11,89,13,9,89,Koonimedu,Rural,2023,6,29,3,84.0,80.0,78.0,76.0,71.0,74.1
2023-06-30,28.141904761904744,15.9145238095238,205.0761904761904,6.687142857142853,8.918333333333328,88.25952380952377,27,28,10,88,11,8,88,Koonimedu,Rural,2023,6,30,4,89.0,69.0,89.0,92.0,73.71428571428571,73.96666666666667
2023-07-01,30.53511904761903,16.548452380952373,237.9642857142856,8.02710317460317,7.217380952380949,72.76904761904758,28,31,12,73,9,10,73,Koonimedu,Rural,2023,7,1,5,88.0,55.0,48.0,97.0,76.28571428571429,73.16666666666667
2023-07-02,39.6838095238095,19.93595238095237,247.8964285714284,10.125833333333327,10.168452380952376,66.42499999999997,33,40,12,66,13,13,66,Koonimedu,Rural,2023,7,2,6,73.0,75.0,39.0,97.0,75.0,72.13333333333334
2023-07-03,25.81892857142856,15.92011904761904,239.47499999999988,10.996309523809517,11.111904761904755,56.07499999999997,27,26,12,56,14,14,56,Koonimedu,Rural,2023,7,3,0,66.0,61.0,60.0,79.0,74.28571428571429,71.36666666666666
2023-07-04,11.04059523809523,7.463571428571424,178.97261904761896,8.239880952380949,10.716904761904756,53.44523809523807,12,11,9,53,13,10,53,Koonimedu,Rural,2023,7,4,1,56.0,64.0,51.0,88.0,72.71428571428571,70.2
2023-07-05,13.83309523809523,9.492261904761898,176.6154761904761,8.329404761904756,11.1420238095238,53.34285714285711,16,14,9,53,14,10,53,Koonimedu,Rural,2023,7,5,2,53.0,84.0,68.0,86.0,68.28571428571429,69.1
2023-07-06,15.707738095238089,10.587499999999991,206.67499999999987,10.08369047619047,11.52321428571428,55.41666666666664,18,16,10,55,14,13,55,Koonimedu,Rural,2023,7,6,3,53.0,89.0,80.0,83.0,63.42857142857143,68.16666666666667
2023-07-07,15.819047619047607,10.525952380952376,188.7821428571428,10.187380952380948,13.158214285714278,51.172619047619015,18,16,9,51,16,13,51,Koonimedu,Rural,2023,7,7,4,55.0,88.0,69.0,79.0,58.142857142857146,67.23333333333333
2023-07-08,17.952261904761894,12.112738095238088,211.4999999999999,8.064047619047615,9.09416666666666,68.69999999999996,20,18,11,69,11,10,69,Koonimedu,Rural,2023,7,8,5,51.0,73.0,55.0,68.0,57.57142857142857,67.26666666666667
2023-07-09,27.821904761904747,16.53857142857142,214.11666666666656,7.623333333333329,11.898333333333326,93.42738095238089,28,28,11,93,15,10,93,Koonimedu,Rural,2023,7,9,6,69.0,66.0,75.0,75.0,61.42857142857143,67.86666666666666
2023-07-10,30.48321428571427,17.98809523809523,232.89404761904748,8.586071428571424,12.123571428571422,72.69642857142853,30,30,12,73,15,11,73,Koonimedu,Rural,2023,7,10,0,93.0,56.0,61.0,69.0,63.857142857142854,68.0
2023-07-11,33.686547619047595,17.875119047619037,238.36904761904748,10.458452380952377,13.290238095238088,67.85595238095235,30,34,12,68,17,13,68,Koonimedu,Rural,2023,7,11,1,73.0,53.0,64.0,70.0,66.0,67.93333333333334
2023-07-12,37.8865476190476,19.73488095238094,238.92499999999987,8.798809523809519,12.45011904761904,87.65595238095233,33,38,12,88,16,11,88,Koonimedu,Rural,2023,7,12,2,68.0,53.0,84.0,68.0,71.0,68.6
2023-07-13,30.04261904761903,17.358095238095228,213.73214285714275,9.355833333333328,12.514642857142851,75.72619047619044,29,30,11,76,16,12,76,Koonimedu,Rural,2023,7,13,3,88.0,55.0,89.0,73.0,74.0,68.7
2023-07-14,25.302976190476176,15.93797619047618,211.40119047619035,7.944166666666661,11.311071428571422,81.75476190476185,27,25,11,82,14,10,82,Koonimedu,Rural,2023,7,14,4,76.0,51.0,88.0,89.0,78.42857142857143,68.46666666666667
2023-07-15,28.90773809523808,17.036309523809514,239.45595238095223,8.961904761904757,8.675952380952376,81.8369047619047,28,29,12,82,11,11,82,Koonimedu,Rural,2023,7,15,5,82.0,69.0,73.0,78.0,80.28571428571429,68.6
2023-07-16,35.39547619047617,19.07833333333332,234.3321428571427,9.062023809523804,11.232857142857137,77.9178571428571,32,35,12,78,14,11,78,Koonimedu,Rural,2023,7,16,6,82.0,93.0,66.0,89.0,78.14285714285714,68.23333333333333
2023-07-17,35.98773809523808,18.6317857142857,229.72499999999988,7.589404761904757,9.127380952380948,83.15952380952376,31,36,11,83,11,9,83,Koonimedu,Rural,2023,7,17,0,78.0,73.0,56.0,48.0,79.57142857142857,69.4
2023-07-18,26.20476190476189,13.512023809523802,198.9654761904761,7.618095238095234,8.567142857142853,64.59999999999997,23,26,10,65,11,10,65,Koonimedu,Rural,2023,7,18,1,83.0,68.0,53.0,39.0,79.14285714285714,70.26666666666667
2023-07-19,18.05035714285713,9.348095238095231,153.18690476190469,6.067380952380948,7.0296428571428535,61.1285714285714,16,18,8,61,9,8,61,Koonimedu,Rural,2023,7,19,2,65.0,88.0,53.0,60.0,75.28571428571429,70.3
2023-07-20,20.10583333333332,9.244999999999996,152.62380952380943,5.645476190476187,5.6684523809523775,55.49999999999997,15,20,8,55,7,7,55,Koonimedu,Rural,2023,7,20,3,61.0,76.0,55.0,51.0,72.28571428571429,70.43333333333334
2023-07-21,25.72869047619046,10.96369047619047,151.0464285714285,5.124404761904759,5.420595238095235,57.71547619047615,18,26,8,58,7,6,58,Koonimedu,Rural,2023,7,21,4,55.0,82.0,51.0,68.0,68.85714285714286,70.1
2023-07-22,25.51619047619046,11.800476190476184,150.77619047619038,7.270476190476187,9.548571428571424,47.62142857142855,20,26,8,48,12,9,48,Koonimedu,Rural,2023,7,22,5,58.0,82.0,69.0,80.0,64.0,69.03333333333333
2023-07-23,23.45083333333332,13.837976190476182,195.3880952380952,9.498333333333328,11.40869047619047,53.395238095238064,23,23,10,53,14,12,53,Koonimedu,Rural,2023,7,23,6,48.0,78.0,93.0,69.0,60.42857142857143,68.5
2023-07-24,21.79785714285713,13.432499999999992,212.86785714285705,11.976785714285706,13.856428571428564,46.0083333333333,22,22,11,46,17,15,46,Koonimedu,Rural,2023,7,24,0,53.0,83.0,73.0,55.0,55.142857142857146,68.2
